sku_id,week,actual_demand,outlier_type,is_outlier_true,is_outlier_if,if_score
SKU-039,2022-09-19,176,none,0,0,0.1807
SKU-039,2022-09-26,188,none,0,0,0.1924
SKU-039,2022-10-03,173,none,0,0,0.1654
SKU-039,2022-10-10,174,none,0,0,0.172
SKU-039,2022-10-17,180,none,0,0,0.185
SKU-039,2022-10-24,226,none,0,0,0.168
SKU-039,2022-10-31,214,none,0,0,0.183
SKU-039,2022-11-07,230,none,0,0,0.1468
SKU-039,2022-11-14,220,none,0,0,0.1682
SKU-039,2022-11-21,196,none,0,0,0.1746
SKU-039,2022-11-28,221,none,0,0,0.1337
SKU-039,2022-12-05,171,none,0,0,0.1097
SKU-039,2022-12-12,193,none,0,0,0.1331
SKU-039,2022-12-19,145,none,0,1,-0.0068
SKU-039,2022-12-26,213,none,0,0,0.1034
SKU-039,2023-01-02,182,none,0,0,0.0661
SKU-039,2023-01-09,211,none,0,0,0.1033
SKU-039,2023-01-16,195,none,0,0,0.1019
SKU-039,2023-01-23,214,none,0,0,0.1262
SKU-039,2023-01-30,179,none,0,0,0.1245
SKU-039,2023-02-06,189,none,0,0,0.146
SKU-039,2023-02-13,219,none,0,0,0.1519
SKU-039,2023-02-20,207,none,0,0,0.1809
SKU-039,2023-02-27,208,none,0,0,0.1897
SKU-039,2023-03-06,214,none,0,0,0.1836
SKU-039,2023-03-13,206,none,0,0,0.1908
SKU-039,2023-03-20,200,none,0,0,0.1907
SKU-039,2023-03-27,218,none,0,0,0.1816
SKU-039,2023-04-03,212,none,0,0,0.1967
SKU-039,2023-04-10,243,none,0,0,0.1218
SKU-039,2023-04-17,221,none,0,0,0.186
SKU-039,2023-04-24,198,none,0,0,0.2052
SKU-039,2023-05-01,202,none,0,0,0.2008
SKU-039,2023-05-08,178,none,0,0,0.1737
SKU-039,2023-05-15,195,none,0,0,0.2063
SKU-039,2023-05-22,233,none,0,0,0.1572
SKU-039,2023-05-29,1624,noise,1,1,-0.1384
SKU-039,2023-06-05,181,none,0,0,0.1831
SKU-039,2023-06-12,205,none,0,0,0.2019
SKU-039,2023-06-19,177,none,0,0,0.1662
SKU-039,2023-06-26,249,none,0,0,0.1283
SKU-039,2023-07-03,202,none,0,0,0.2084
SKU-039,2023-07-10,190,none,0,0,0.1961
SKU-039,2023-07-17,209,none,0,0,0.2062
SKU-039,2023-07-24,184,none,0,0,0.1877
SKU-039,2023-07-31,233,none,0,0,0.1801
SKU-039,2023-08-07,193,none,0,0,0.1995
SKU-039,2023-08-14,164,none,0,0,0.1155
SKU-039,2023-08-21,218,none,0,0,0.2016
SKU-039,2023-08-28,214,none,0,0,0.1929
SKU-039,2023-09-04,201,none,0,0,0.1936
SKU-039,2023-09-11,229,none,0,0,0.1699
SKU-039,2023-09-18,182,none,0,0,0.1951
SKU-039,2023-09-25,179,none,0,0,0.1919
SKU-039,2023-10-02,196,none,0,0,0.1917
SKU-039,2023-10-09,237,none,0,0,0.134
SKU-039,2023-10-16,196,none,0,0,0.1917
SKU-039,2023-10-23,206,none,0,0,0.1819
SKU-039,2023-10-30,225,none,0,0,0.1631
SKU-039,2023-11-06,188,none,0,0,0.1671
SKU-039,2023-11-13,233,none,0,0,0.1266
SKU-039,2023-11-20,203,none,0,0,0.1718
SKU-039,2023-11-27,171,none,0,0,0.1063
SKU-039,2023-12-04,183,none,0,0,0.1276
SKU-039,2023-12-11,154,none,0,0,0.0391
SKU-039,2023-12-18,200,none,0,0,0.121
SKU-039,2023-12-25,180,none,0,0,0.076
SKU-039,2024-01-01,215,none,0,0,0.0521
SKU-039,2024-01-08,206,none,0,0,0.0964
SKU-039,2024-01-15,187,none,0,0,0.0939
SKU-039,2024-01-22,227,none,0,0,0.0876
SKU-039,2024-01-29,196,none,0,0,0.1445
SKU-039,2024-02-05,202,none,0,0,0.1582
SKU-039,2024-02-12,206,none,0,0,0.166
SKU-039,2024-02-19,171,none,0,0,0.1174
SKU-039,2024-02-26,229,none,0,0,0.134
SKU-039,2024-03-04,211,none,0,0,0.1945
SKU-039,2024-03-11,182,none,0,0,0.1664
SKU-039,2024-03-18,196,none,0,0,0.1907
SKU-039,2024-03-25,207,none,0,0,0.1997
SKU-039,2024-04-01,154,none,0,0,0.0581
SKU-039,2024-04-08,214,none,0,0,0.1946
SKU-039,2024-04-15,204,none,0,0,0.1974
SKU-039,2024-04-22,173,none,0,0,0.159
SKU-039,2024-04-29,239,none,0,0,0.15
SKU-039,2024-05-06,1484,noise,1,1,-0.1401
SKU-039,2024-05-13,205,none,0,0,0.2024
SKU-039,2024-05-20,202,none,0,0,0.2005
SKU-039,2024-05-27,211,none,0,0,0.2008
SKU-039,2024-06-03,226,none,0,0,0.1802
SKU-039,2024-06-10,188,none,0,0,0.1959
SKU-039,2024-06-17,231,none,0,0,0.1724
SKU-039,2024-06-24,192,none,0,0,0.2026
SKU-039,2024-07-01,476,business,1,1,-0.0727
SKU-039,2024-07-08,200,none,0,0,0.2114
SKU-039,2024-07-15,176,none,0,0,0.1741
SKU-039,2024-07-22,210,none,0,0,0.206
SKU-039,2024-07-29,218,none,0,0,0.1985
SKU-039,2024-08-05,189,none,0,0,0.1969
SKU-039,2024-08-12,221,none,0,0,0.195
SKU-039,2024-08-19,228,none,0,0,0.1937
SKU-039,2024-08-26,216,none,0,0,0.1944
SKU-039,2024-09-02,181,none,0,0,0.1826
SKU-039,2024-09-09,179,none,0,0,0.1908
SKU-039,2024-09-16,167,none,0,0,0.1485
SKU-039,2024-09-23,224,none,0,0,0.1724
SKU-039,2024-09-30,245,none,0,0,0.1022
SKU-039,2024-10-07,165,none,0,0,0.1337
SKU-039,2024-10-14,166,none,0,0,0.1434
SKU-039,2024-10-21,213,none,0,0,0.1846
SKU-039,2024-10-28,212,none,0,0,0.1778
SKU-039,2024-11-04,193,none,0,0,0.1744
SKU-039,2024-11-11,200,none,0,0,0.1798
SKU-039,2024-11-18,226,none,0,0,0.1459
SKU-039,2024-11-25,197,none,0,0,0.161
SKU-039,2024-12-02,210,none,0,0,0.1484
SKU-039,2024-12-09,215,none,0,0,0.1238
SKU-039,2024-12-16,214,none,0,0,0.1185
SKU-039,2024-12-23,210,none,0,0,0.1005
SKU-039,2024-12-30,181,none,0,0,0.0652
SKU-040,2022-02-07,220,none,0,0,0.1255
SKU-040,2022-02-14,199,none,0,0,0.152
SKU-040,2022-02-21,189,none,0,0,0.1396
SKU-040,2022-02-28,198,none,0,0,0.1634
SKU-040,2022-03-07,182,none,0,0,0.1352
SKU-040,2022-03-14,215,none,0,0,0.1657
SKU-040,2022-03-21,241,none,0,0,0.0989
SKU-040,2022-03-28,196,none,0,0,0.1738
SKU-040,2022-04-04,229,none,0,0,0.1503
SKU-040,2022-04-11,226,none,0,0,0.1573
SKU-040,2022-04-18,197,none,0,0,0.1712
SKU-040,2022-04-25,167,none,0,0,0.1002
SKU-040,2022-05-02,183,none,0,0,0.1595
SKU-040,2022-05-09,159,none,0,0,0.0564
SKU-040,2022-05-16,217,none,0,0,0.1735
SKU-040,2022-05-23,178,none,0,0,0.151
SKU-040,2022-05-30,221,none,0,0,0.1639
SKU-040,2022-06-06,221,none,0,0,0.1581
SKU-040,2022-06-13,216,none,0,0,0.1751
SKU-040,2022-06-20,182,none,0,0,0.1574
SKU-040,2022-06-27,197,none,0,0,0.1789
SKU-040,2022-07-04,184,none,0,0,0.141
SKU-040,2022-07-11,223,none,0,0,0.1499
SKU-040,2022-07-18,207,none,0,0,0.1765
SKU-040,2022-07-25,204,none,0,0,0.1687
SKU-040,2022-08-01,192,none,0,0,0.167
SKU-040,2022-08-08,244,none,0,0,0.0509
SKU-040,2022-08-15,205,none,0,0,0.1733
SKU-040,2022-08-22,201,none,0,0,0.1734
SKU-040,2022-08-29,182,none,0,0,0.1363
SKU-040,2022-09-05,205,none,0,0,0.1789
SKU-040,2022-09-12,205,none,0,0,0.1813
SKU-040,2022-09-19,198,none,0,0,0.1753
SKU-040,2022-09-26,201,none,0,0,0.1783
SKU-040,2022-10-03,229,none,0,0,0.1133
SKU-040,2022-10-10,171,none,0,0,0.0821
SKU-040,2022-10-17,191,none,0,0,0.1663
SKU-040,2022-10-24,200,none,0,0,0.1703
SKU-040,2022-10-31,221,none,0,0,0.1385
SKU-040,2022-11-07,207,none,0,0,0.1694
SKU-040,2022-11-14,206,none,0,0,0.1638
SKU-040,2022-11-21,198,none,0,0,0.1604
SKU-040,2022-11-28,174,none,0,0,0.0931
SKU-040,2022-12-05,162,none,0,0,0.0308
SKU-040,2022-12-12,207,none,0,0,0.1198
SKU-040,2022-12-19,189,none,0,0,0.1018
SKU-040,2022-12-26,196,none,0,0,0.0844
SKU-040,2023-01-02,189,none,0,0,0.0588
SKU-040,2023-01-09,204,none,0,0,0.0837
SKU-040,2023-01-16,200,none,0,0,0.1107
SKU-040,2023-01-23,205,none,0,0,0.1064
SKU-040,2023-01-30,144,none,0,1,-0.0287
SKU-040,2023-02-06,213,none,0,0,0.1384
SKU-040,2023-02-13,247,none,0,0,0.0511
SKU-040,2023-02-20,174,none,0,0,0.0976
SKU-040,2023-02-27,209,none,0,0,0.1642
SKU-040,2023-03-06,233,none,0,0,0.1129
SKU-040,2023-03-13,165,none,0,0,0.0709
SKU-040,2023-03-20,225,none,0,0,0.1549
SKU-040,2023-03-27,183,none,0,0,0.1476
SKU-040,2023-04-03,218,none,0,0,0.1712
SKU-040,2023-04-10,191,none,0,0,0.1621
SKU-040,2023-04-17,208,none,0,0,0.1702
SKU-040,2023-04-24,214,none,0,0,0.1697
SKU-040,2023-05-01,170,none,0,0,0.1235
SKU-040,2023-05-08,205,none,0,0,0.1559
SKU-040,2023-05-15,214,none,0,0,0.1753
SKU-040,2023-05-22,190,none,0,0,0.1677
SKU-040,2023-05-29,235,none,0,0,0.1076
SKU-040,2023-06-05,186,none,0,0,0.1565
SKU-040,2023-06-12,198,none,0,0,0.1778
SKU-040,2023-06-19,201,none,0,0,0.1758
SKU-040,2023-06-26,178,none,0,0,0.1339
SKU-040,2023-07-03,211,none,0,0,0.1689
SKU-040,2023-07-10,208,none,0,0,0.181
SKU-040,2023-07-17,237,none,0,0,0.1015
SKU-040,2023-07-24,219,none,0,0,0.1576
SKU-040,2023-07-31,183,none,0,0,0.1437
SKU-040,2023-08-07,194,none,0,0,0.1682
SKU-040,2023-08-14,181,none,0,0,0.1287
SKU-040,2023-08-21,218,none,0,0,0.1548
SKU-040,2023-08-28,188,none,0,0,0.1562
SKU-040,2023-09-04,189,none,0,0,0.158
SKU-040,2023-09-11,191,none,0,0,0.1647
SKU-040,2023-09-18,206,none,0,0,0.1788
SKU-040,2023-09-25,193,none,0,0,0.1691
SKU-040,2023-10-02,206,none,0,0,0.1786
SKU-040,2023-10-09,206,none,0,0,0.1759
SKU-040,2023-10-16,210,none,0,0,0.1586
SKU-040,2023-10-23,185,none,0,0,0.1461
SKU-040,2023-10-30,191,none,0,0,0.1631
SKU-040,2023-11-06,206,none,0,0,0.172
SKU-040,2023-11-13,199,none,0,0,0.1613
SKU-040,2023-11-20,202,none,0,0,0.1602
SKU-040,2023-11-27,197,none,0,0,0.1476
SKU-040,2023-12-04,1860,noise,1,1,-0.2581
SKU-040,2023-12-11,218,none,0,0,0.1053
SKU-040,2023-12-18,178,none,0,0,0.0685
SKU-040,2023-12-25,215,none,0,0,0.0507
SKU-040,2024-01-01,177,none,0,0,0.0317
SKU-040,2024-01-08,172,none,0,0,0.0254
SKU-040,2024-01-15,213,none,0,0,0.0898
SKU-040,2024-01-22,194,none,0,0,0.1126
SKU-040,2024-01-29,193,none,0,0,0.1289
SKU-040,2024-02-05,371,business,1,1,-0.1113
SKU-040,2024-02-12,198,none,0,0,0.1531
SKU-040,2024-02-19,215,none,0,0,0.1517
SKU-040,2024-02-26,216,none,0,0,0.1649
SKU-040,2024-03-04,212,none,0,0,0.1681
SKU-040,2024-03-11,192,none,0,0,0.1583
SKU-040,2024-03-18,212,none,0,0,0.1671
SKU-040,2024-03-25,210,none,0,0,0.1718
SKU-040,2024-04-01,227,none,0,0,0.1626
SKU-040,2024-04-08,248,none,0,0,0.0722
SKU-040,2024-04-15,209,none,0,0,0.1706
SKU-040,2024-04-22,199,none,0,0,0.1736
SKU-040,2024-04-29,192,none,0,0,0.171
SKU-040,2024-05-06,396,business,1,1,-0.0965
SKU-040,2024-05-13,171,none,0,0,0.1258
SKU-040,2024-05-20,191,none,0,0,0.1734
SKU-040,2024-05-27,215,none,0,0,0.1735
SKU-040,2024-06-03,199,none,0,0,0.1735
SKU-040,2024-06-10,169,none,0,0,0.0949
SKU-040,2024-06-17,185,none,0,0,0.1634
SKU-040,2024-06-24,240,none,0,0,0.0971
SKU-040,2024-07-01,208,none,0,0,0.1765
SKU-040,2024-07-08,241,none,0,0,0.0967
SKU-040,2024-07-15,206,none,0,0,0.1759
SKU-040,2024-07-22,184,none,0,0,0.1375
SKU-040,2024-07-29,216,none,0,0,0.1574
SKU-040,2024-08-05,193,none,0,0,0.1682
SKU-040,2024-08-12,209,none,0,0,0.169
SKU-040,2024-08-19,190,none,0,0,0.1644
SKU-040,2024-08-26,204,none,0,0,0.1735
SKU-040,2024-09-02,197,none,0,0,0.1786
SKU-040,2024-09-09,219,none,0,0,0.1552
SKU-040,2024-09-16,208,none,0,0,0.1737
SKU-040,2024-09-23,216,none,0,0,0.1587
SKU-040,2024-09-30,194,none,0,0,0.1767
SKU-040,2024-10-07,219,none,0,0,0.1566
SKU-040,2024-10-14,182,none,0,0,0.1365
SKU-040,2024-10-21,205,none,0,0,0.1722
SKU-040,2024-10-28,227,none,0,0,0.1184
SKU-040,2024-11-04,194,none,0,0,0.1638
SKU-040,2024-11-11,520,business,1,1,-0.1349
SKU-040,2024-11-18,223,none,0,0,0.1146
SKU-040,2024-11-25,219,none,0,0,0.1315
SKU-040,2024-12-02,180,none,0,0,0.1115
SKU-040,2024-12-09,190,none,0,0,0.1206
SKU-040,2024-12-16,219,none,0,0,0.0846
SKU-040,2024-12-23,191,none,0,0,0.0806
SKU-040,2024-12-30,203,none,0,0,0.0577
SKU-041,2022-02-07,12,none,0,0,0.1372
SKU-041,2022-02-14,13,none,0,0,0.1336
SKU-041,2022-02-21,14,none,0,0,0.1195
SKU-041,2022-02-28,11,none,0,0,0.1629
SKU-041,2022-03-07,20,business,1,1,-0.0488
SKU-041,2022-03-14,10,none,0,0,0.1761
SKU-041,2022-03-21,12,none,0,0,0.1447
SKU-041,2022-03-28,11,none,0,0,0.1732
SKU-041,2022-04-04,72,noise,1,1,-0.2242
SKU-041,2022-04-11,10,none,0,0,0.1931
SKU-041,2022-04-18,11,none,0,0,0.1667
SKU-041,2022-04-25,11,none,0,0,0.1705
SKU-041,2022-05-02,11,none,0,0,0.1705
SKU-041,2022-05-09,9,none,0,0,0.1546
SKU-041,2022-05-16,10,none,0,0,0.1901
SKU-041,2022-05-23,12,none,0,0,0.1047
SKU-041,2022-05-30,6,none,0,0,0.0774
SKU-041,2022-06-06,8,none,0,0,0.1576
SKU-041,2022-06-13,7,none,0,0,0.157
SKU-041,2022-06-20,7,none,0,0,0.1695
SKU-041,2022-06-27,7,none,0,0,0.1676
SKU-041,2022-07-04,6,none,0,0,0.0762
SKU-041,2022-07-11,9,none,0,0,0.1318
SKU-041,2022-07-18,6,none,0,0,0.0673
SKU-041,2022-07-25,7,none,0,0,0.1601
SKU-041,2022-08-01,7,none,0,0,0.1641
SKU-041,2022-08-08,7,none,0,0,0.1694
SKU-041,2022-08-15,7,none,0,0,0.167
SKU-041,2022-08-22,8,none,0,0,0.1556
SKU-041,2022-08-29,7,none,0,0,0.1321
SKU-041,2022-09-05,10,none,0,0,0.1586
SKU-041,2022-09-12,10,none,0,0,0.1844
SKU-041,2022-09-19,10,none,0,0,0.1903
SKU-041,2022-09-26,10,none,0,0,0.1883
SKU-041,2022-10-03,10,none,0,0,0.1872
SKU-041,2022-10-10,10,none,0,0,0.184
SKU-041,2022-10-17,10,none,0,0,0.1783
SKU-041,2022-10-24,8,none,0,0,0.1019
SKU-041,2022-10-31,11,none,0,0,0.1336
SKU-041,2022-11-07,13,none,0,0,0.1226
SKU-041,2022-11-14,16,none,0,1,-0.0329
SKU-041,2022-11-21,13,none,0,0,0.1195
SKU-041,2022-11-28,14,none,0,0,0.1229
SKU-041,2022-12-05,14,none,0,0,0.1203
SKU-041,2022-12-12,12,none,0,0,0.0984
SKU-041,2022-12-19,14,none,0,0,0.1017
SKU-041,2022-12-26,14,none,0,0,0.0636
SKU-041,2023-01-02,14,none,0,0,0.0697
SKU-041,2023-01-09,14,none,0,0,0.0853
SKU-041,2023-01-16,13,none,0,0,0.0847
SKU-041,2023-01-23,14,none,0,0,0.1147
SKU-041,2023-01-30,14,none,0,0,0.1246
SKU-041,2023-02-06,11,none,0,0,0.0966
SKU-041,2023-02-13,13,none,0,0,0.1336
SKU-041,2023-02-20,12,none,0,0,0.1464
SKU-041,2023-02-27,11,none,0,0,0.1629
SKU-041,2023-03-06,12,none,0,0,0.1618
SKU-041,2023-03-13,9,none,0,0,0.1225
SKU-041,2023-03-20,11,none,0,0,0.1705
SKU-041,2023-03-27,8,none,0,0,0.097
SKU-041,2023-04-03,10,none,0,0,0.1897
SKU-041,2023-04-10,10,none,0,0,0.1931
SKU-041,2023-04-17,10,none,0,0,0.1865
SKU-041,2023-04-24,10,none,0,0,0.1924
SKU-041,2023-05-01,10,none,0,0,0.1891
SKU-041,2023-05-08,11,none,0,0,0.165
SKU-041,2023-05-15,21,business,1,1,-0.0782
SKU-041,2023-05-22,10,none,0,0,0.1783
SKU-041,2023-05-29,8,none,0,0,0.1499
SKU-041,2023-06-05,6,none,0,0,0.093
SKU-041,2023-06-12,6,none,0,0,0.0879
SKU-041,2023-06-19,7,none,0,0,0.1695
SKU-041,2023-06-26,8,none,0,0,0.168
SKU-041,2023-07-03,7,none,0,0,0.156
SKU-041,2023-07-10,7,none,0,0,0.158
SKU-041,2023-07-17,8,none,0,0,0.1745
SKU-041,2023-07-24,8,none,0,0,0.1666
SKU-041,2023-07-31,8,none,0,0,0.1605
SKU-041,2023-08-07,7,none,0,0,0.1694
SKU-041,2023-08-14,6,none,0,0,0.04
SKU-041,2023-08-21,7,none,0,0,0.1479
SKU-041,2023-08-28,7,none,0,0,0.1321
SKU-041,2023-09-04,12,none,0,0,0.1202
SKU-041,2023-09-11,13,none,0,0,0.0769
SKU-041,2023-09-18,10,none,0,0,0.1903
SKU-041,2023-09-25,11,none,0,0,0.1424
SKU-041,2023-10-02,10,none,0,0,0.1872
SKU-041,2023-10-09,11,none,0,0,0.1458
SKU-041,2023-10-16,10,none,0,0,0.1783
SKU-041,2023-10-23,10,none,0,0,0.1632
SKU-041,2023-10-30,9,none,0,0,0.138
SKU-041,2023-11-06,14,none,0,0,0.0798
SKU-041,2023-11-13,13,none,0,0,0.1341
SKU-041,2023-11-20,14,none,0,0,0.1059
SKU-041,2023-11-27,14,none,0,0,0.1229
SKU-041,2023-12-04,12,none,0,0,0.1081
SKU-041,2023-12-11,15,none,0,0,0.0103
SKU-041,2023-12-18,12,none,0,0,0.0712
SKU-041,2023-12-25,13,none,0,0,0.0255
SKU-041,2024-01-01,13,none,0,0,0.0237
SKU-041,2024-01-08,16,none,0,1,-0.0117
SKU-041,2024-01-15,12,none,0,0,0.0742
SKU-041,2024-01-22,14,none,0,0,0.1147
SKU-041,2024-01-29,14,none,0,0,0.1246
SKU-041,2024-02-05,15,none,0,0,0.0499
SKU-041,2024-02-12,12,none,0,0,0.1434
SKU-041,2024-02-19,14,none,0,0,0.1195
SKU-041,2024-02-26,11,none,0,0,0.1629
SKU-041,2024-03-04,10,none,0,0,0.1554
SKU-041,2024-03-11,10,none,0,0,0.1761
SKU-041,2024-03-18,11,none,0,0,0.1705
SKU-041,2024-03-25,10,none,0,0,0.1836
SKU-041,2024-04-01,11,none,0,0,0.1748
SKU-041,2024-04-08,10,none,0,0,0.1931
SKU-041,2024-04-15,9,none,0,0,0.1431
SKU-041,2024-04-22,10,none,0,0,0.1924
SKU-041,2024-04-29,8,none,0,0,0.1302
SKU-041,2024-05-06,10,none,0,0,0.1897
SKU-041,2024-05-13,10,none,0,0,0.1901
SKU-041,2024-05-20,10,none,0,0,0.1783
SKU-041,2024-05-27,7,none,0,0,0.1305
SKU-041,2024-06-03,7,none,0,0,0.149
SKU-041,2024-06-10,9,none,0,0,0.1342
SKU-041,2024-06-17,8,none,0,0,0.1639
SKU-041,2024-06-24,7,none,0,0,0.1676
SKU-041,2024-07-01,8,none,0,0,0.1679
SKU-041,2024-07-08,8,none,0,0,0.1775
SKU-041,2024-07-15,8,none,0,0,0.1745
SKU-041,2024-07-22,7,none,0,0,0.1601
SKU-041,2024-07-29,7,none,0,0,0.1641
SKU-041,2024-08-05,10,none,0,0,0.1321
SKU-041,2024-08-12,7,none,0,0,0.167
SKU-041,2024-08-19,8,none,0,0,0.1556
SKU-041,2024-08-26,7,none,0,0,0.1321
SKU-041,2024-09-02,12,none,0,0,0.1202
SKU-041,2024-09-09,10,none,0,0,0.1844
SKU-041,2024-09-16,10,none,0,0,0.1903
SKU-041,2024-09-23,8,none,0,0,0.1057
SKU-041,2024-09-30,10,none,0,0,0.1872
SKU-041,2024-10-07,9,none,0,0,0.1341
SKU-041,2024-10-14,9,none,0,0,0.1395
SKU-041,2024-10-21,8,none,0,0,0.1019
SKU-041,2024-10-28,9,none,0,0,0.138
SKU-041,2024-11-04,12,none,0,0,0.1232
SKU-041,2024-11-11,13,none,0,0,0.1341
SKU-041,2024-11-18,11,none,0,0,0.0992
SKU-041,2024-11-25,12,none,0,0,0.1141
SKU-041,2024-12-02,14,none,0,0,0.1203
SKU-041,2024-12-09,14,none,0,0,0.1038
SKU-041,2024-12-16,14,none,0,0,0.1017
SKU-041,2024-12-23,14,none,0,0,0.0636
SKU-041,2024-12-30,14,none,0,0,0.0697
SKU-042,2022-02-07,10,none,0,0,0.151
SKU-042,2022-02-14,8,none,0,0,0.0377
SKU-042,2022-02-21,9,none,0,0,0.1233
SKU-042,2022-02-28,10,none,0,0,0.1765
SKU-042,2022-03-07,10,none,0,0,0.1769
SKU-042,2022-03-14,11,none,0,0,0.108
SKU-042,2022-03-21,8,none,0,0,0.0601
SKU-042,2022-03-28,10,none,0,0,0.1737
SKU-042,2022-04-04,10,none,0,0,0.1807
SKU-042,2022-04-11,10,none,0,0,0.186
SKU-042,2022-04-18,9,none,0,0,0.1533
SKU-042,2022-04-25,11,none,0,0,0.1417
SKU-042,2022-05-02,10,none,0,0,0.171
SKU-042,2022-05-09,11,none,0,0,0.1425
SKU-042,2022-05-16,12,none,0,0,0.0369
SKU-042,2022-05-23,10,none,0,0,0.1847
SKU-042,2022-05-30,10,none,0,0,0.1808
SKU-042,2022-06-06,10,none,0,0,0.1828
SKU-042,2022-06-13,8,none,0,0,0.0551
SKU-042,2022-06-20,10,none,0,0,0.1745
SKU-042,2022-06-27,11,none,0,0,0.1614
SKU-042,2022-07-04,9,none,0,0,0.1433
SKU-042,2022-07-11,11,none,0,0,0.1675
SKU-042,2022-07-18,10,none,0,0,0.1918
SKU-042,2022-07-25,9,none,0,0,0.1417
SKU-042,2022-08-01,10,none,0,0,0.184
SKU-042,2022-08-08,10,none,0,0,0.1843
SKU-042,2022-08-15,8,none,0,0,0.0467
SKU-042,2022-08-22,11,none,0,0,0.1449
SKU-042,2022-08-29,11,none,0,0,0.1412
SKU-042,2022-09-05,10,none,0,0,0.1824
SKU-042,2022-09-12,10,none,0,0,0.1763
SKU-042,2022-09-19,9,none,0,0,0.1227
SKU-042,2022-09-26,9,none,0,0,0.1349
SKU-042,2022-10-03,11,none,0,0,0.1413
SKU-042,2022-10-10,12,none,0,0,0.0289
SKU-042,2022-10-17,11,none,0,0,0.1432
SKU-042,2022-10-24,11,none,0,0,0.1521
SKU-042,2022-10-31,10,none,0,0,0.1569
SKU-042,2022-11-07,11,none,0,0,0.1426
SKU-042,2022-11-14,10,none,0,0,0.1581
SKU-042,2022-11-21,10,none,0,0,0.1558
SKU-042,2022-11-28,10,none,0,0,0.1411
SKU-042,2022-12-05,10,none,0,0,0.1204
SKU-042,2022-12-12,11,none,0,0,0.0795
SKU-042,2022-12-19,10,none,0,0,0.1082
SKU-042,2022-12-26,10,none,0,0,0.0743
SKU-042,2023-01-02,11,none,0,0,0.0044
SKU-042,2023-01-09,9,none,0,0,0.0812
SKU-042,2023-01-16,9,none,0,0,0.0694
SKU-042,2023-01-23,11,none,0,0,0.0761
SKU-042,2023-01-30,11,none,0,0,0.0948
SKU-042,2023-02-06,10,none,0,0,0.151
SKU-042,2023-02-13,12,none,0,0,0.0216
SKU-042,2023-02-20,10,none,0,0,0.1565
SKU-042,2023-02-27,10,none,0,0,0.1765
SKU-042,2023-03-06,10,none,0,0,0.1769
SKU-042,2023-03-13,9,none,0,0,0.1404
SKU-042,2023-03-20,10,none,0,0,0.1782
SKU-042,2023-03-27,9,none,0,0,0.1609
SKU-042,2023-04-03,10,none,0,0,0.1807
SKU-042,2023-04-10,10,none,0,0,0.186
SKU-042,2023-04-17,12,none,0,0,0.0365
SKU-042,2023-04-24,11,none,0,0,0.1417
SKU-042,2023-05-01,8,none,0,0,0.0747
SKU-042,2023-05-08,10,none,0,0,0.1766
SKU-042,2023-05-15,10,none,0,0,0.1815
SKU-042,2023-05-22,10,none,0,0,0.1847
SKU-042,2023-05-29,9,none,0,0,0.1339
SKU-042,2023-06-05,10,none,0,0,0.1828
SKU-042,2023-06-12,11,none,0,0,0.1571
SKU-042,2023-06-19,11,none,0,0,0.1589
SKU-042,2023-06-26,9,none,0,0,0.1475
SKU-042,2023-07-03,11,none,0,0,0.1648
SKU-042,2023-07-10,11,none,0,0,0.1675
SKU-042,2023-07-17,9,none,0,0,0.1473
SKU-042,2023-07-24,10,none,0,0,0.1901
SKU-042,2023-07-31,11,none,0,0,0.1443
SKU-042,2023-08-07,12,none,0,0,0.0584
SKU-042,2023-08-14,10,none,0,0,0.1747
SKU-042,2023-08-21,8,none,0,0,0.0371
SKU-042,2023-08-28,9,none,0,0,0.1251
SKU-042,2023-09-04,10,none,0,0,0.1824
SKU-042,2023-09-11,11,none,0,0,0.1312
SKU-042,2023-09-18,10,none,0,0,0.1716
SKU-042,2023-09-25,10,none,0,0,0.1647
SKU-042,2023-10-02,9,none,0,0,0.1015
SKU-042,2023-10-09,11,none,0,0,0.1552
SKU-042,2023-10-16,10,none,0,0,0.1654
SKU-042,2023-10-23,10,none,0,0,0.1477
SKU-042,2023-10-30,10,none,0,0,0.1569
SKU-042,2023-11-06,9,none,0,0,0.0596
SKU-042,2023-11-13,11,none,0,0,0.1067
SKU-042,2023-11-20,10,none,0,0,0.1558
SKU-042,2023-11-27,10,none,0,0,0.1411
SKU-042,2023-12-04,12,none,0,0,0.0093
SKU-042,2023-12-11,11,none,0,0,0.0795
SKU-042,2023-12-18,10,none,0,0,0.1082
SKU-042,2023-12-25,10,none,0,0,0.0743
SKU-042,2024-01-01,10,none,0,0,0.0255
SKU-042,2024-01-08,9,none,0,0,0.0812
SKU-042,2024-01-15,12,none,0,1,-0.005
SKU-042,2024-01-22,8,none,0,1,-0.0051
SKU-042,2024-01-29,10,none,0,0,0.1263
SKU-042,2024-02-05,9,none,0,0,0.1056
SKU-042,2024-02-12,9,none,0,0,0.1221
SKU-042,2024-02-19,24,business,1,1,-0.1695
SKU-042,2024-02-26,11,none,0,0,0.1093
SKU-042,2024-03-04,10,none,0,0,0.1769
SKU-042,2024-03-11,10,none,0,0,0.1732
SKU-042,2024-03-18,9,none,0,0,0.1525
SKU-042,2024-03-25,9,none,0,0,0.1609
SKU-042,2024-04-01,9,none,0,0,0.1521
